Menge;AccountingMonth;Produktionsstandort;Vertriebsweg;Landeskürzel;Land;Gruppe
18;201609;Standort2;indirekt;DE;Deutschland;3
2;201609;Standort2;direkt;IN;Indien;1
6;201609;Standort2;direkt;IN;Indien;3
2;201610;Standort2;indirekt;DE;Deutschland;5
1;201609;Standort2;indirekt;DE;Deutschland;3
3;201609;Standort2;direkt;IN;Indien;3
3;201609;Standort2;direkt;IN;Indien;2
3;201609;Standort2;direkt;IN;Indien;3
3;201609;Standort2;indirekt;DE;Deutschland;3
7;201609;Standort2;indirekt;DE;Deutschland;3
2;201609;Standort2;indirekt;DE;Deutschland;3
1;201609;Standort2;indirekt;DE;Deutschland;5
1;201609;Standort2;direkt;IN;Indien;1
4;201608;Standort2;direkt;IN;Indien;1
3;201609;Standort2;direkt;IN;Indien;3
6;201609;Standort2;direkt;IN;Indien;3
1;201609;Standort2;direkt;IN;Indien;3
1;201609;Standort2;direkt;IN;Indien;3
5;201609;Standort2;direkt;IN;Indien;3
4;201609;Standort2;direkt;IN;Indien;3
9;201609;Standort2;indirekt;DE;Deutschland;3
1;201609;Standort2;direkt;IN;Indien;1
6;201609;Standort2;direkt;IN;Indien;3
2;201609;Standort2;indirekt;DE;Deutschland;5
4;201609;Standort2;indirekt;DE;Deutschland;3
2;201609;Standort2;indirekt;DE;Deutschland;3
4;201609;Standort2;direkt;IN;Indien;1
5;201609;Standort2;direkt;IN;Indien;3
2;201609;Standort2;direkt;IN;Indien;1
10;201609;Standort2;direkt;IN;Indien;1
5;201610;Standort2;direkt;IN;Indien;3
1;201610;Standort2;direkt;IN;Indien;1
1;201609;Standort2;direkt;IN;Indien;5
23;201609;Standort2;direkt;IN;Indien;1
5;201609;Standort2;direkt;IN;Indien;1
1;201609;Standort2;direkt;IN;Indien;1
1;201610;Standort2;indirekt;DE;Deutschland;3
1;201611;Standort2;indirekt;DE;Deutschland;3
4;201609;Standort2;direkt;IN;Indien;3
2;201609;Standort2;indirekt;DE;Deutschland;3
10;201609;Standort2;indirekt;DE;Deutschland;3
6;201609;Standort2;indirekt;DE;Deutschland;3
3;201609;Standort2;indirekt;DE;Deutschland;3
2;201609;Standort2;indirekt;DE;Deutschland;3
4;201610;Standort2;indirekt;DE;Deutschland;5
142;201610;Standort2;direkt;IN;Indien;1
183;201610;Standort2;direkt;IN;Indien;1
150;201610;Standort2;direkt;IN;Indien;1
20;201610;Standort2;direkt;IN;Indien;1
150;201609;Standort2;direkt;IN;Indien;1
8;201611;Standort2;indirekt;DE;Deutschland;3
2;201609;Standort2;direkt;IN;Indien;3
1;201609;Standort2;indirekt;DE;Deutschland;3
7;201610;Standort2;indirekt;DE;Deutschland;3
2;201609;Standort2;direkt;IN;Indien;3
2;201609;Standort2;indirekt;DE;Deutschland;3
1;201609;Standort2;indirekt;DE;Deutschland;5
1;201610;Standort2;indirekt;DE;Deutschland;3
6;201609;Standort2;indirekt;DE;Deutschland;3
1;201609;Standort2;direkt;IN;Indien;3
1;201609;Standort2;indirekt;DE;Deutschland;1
3;201610;Standort2;direkt;IN;Indien;3
4;201610;Standort2;indirekt;DE;Deutschland;3
1;201610;Standort2;indirekt;DE;Deutschland;3
8;201610;Standort2;indirekt;DE;Deutschland;1
2;201610;Standort2;indirekt;DE;Deutschland;3
1;201611;Standort2;direkt;IN;Indien;3
1;201610;Standort2;direkt;IN;Indien;1
2;201609;Standort2;indirekt;DE;Deutschland;3
6;201610;Standort2;direkt;IN;Indien;3
4;201610;Standort2;direkt;IN;Indien;3
1;201610;Standort2;direkt;IN;Indien;3
2;201609;Standort2;direkt;IN;Indien;3
12;201610;Standort2;direkt;IN;Indien;1
29;201611;Standort2;direkt;IN;Indien;2
20;201609;Standort2;direkt;IN;Indien;2
1;201610;Standort2;indirekt;DE;Deutschland;3
1;201609;Standort2;indirekt;DE;Deutschland;3
12;201611;Standort2;direkt;IN;Indien;1
4;201610;Standort2;indirekt;DE;Deutschland;3
1;201610;Standort2;indirekt;DE;Deutschland;3
1;201610;Standort2;indirekt;DE;Deutschland;1
2;201611;Standort2;direkt;IN;Indien;1
2;201611;Standort2;direkt;IN;Indien;1
2;201610;Standort2;indirekt;DE;Deutschland;3
3;201610;Standort2;indirekt;DE;Deutschland;3
4;201610;Standort2;indirekt;DE;Deutschland;3
40;201611;Standort2;indirekt;DE;Deutschland;3
10;201610;Standort2;indirekt;DE;Deutschland;3
4;201610;Standort2;indirekt;DE;Deutschland;3
2;201610;Standort2;indirekt;DE;Deutschland;3
45;201611;Standort2;direkt;IN;Indien;1
2;201610;Standort2;indirekt;DE;Deutschland;3
4;201610;Standort2;indirekt;DE;Deutschland;5
18;201610;Standort2;indirekt;DE;Deutschland;3
18;201610;Standort2;direkt;IN;Indien;3
18;201610;Standort2;direkt;IN;Indien;1
1;201610;Standort2;direkt;IN;Indien;1
1;201610;Standort2;direkt;IN;Indien;1
1;201610;Standort2;direkt;IN;Indien;1
2;201610;Standort2;indirekt;DE;Deutschland;3
5;201611;Standort2;direkt;IN;Indien;1
1;201610;Standort2;direkt;IN;Indien;3
2;201610;Standort2;direkt;IN;Indien;3
4;201610;Standort2;direkt;IN;Indien;3
1;201609;Standort2;direkt;IN;Indien;1
2;201609;Standort2;direkt;IN;Indien;1
3;201610;Standort2;direkt;IN;Indien;3
2;201610;Standort2;direkt;IN;Indien;3
2;201701;Standort2;direkt;IN;Indien;2
2;201609;Standort2;direkt;IN;Indien;1
3;201610;Standort2;direkt;IN;Indien;3
6;201610;Standort2;indirekt;DE;Deutschland;3
1;201610;Standort2;indirekt;DE;Deutschland;5
1;201610;Standort2;indirekt;DE;Deutschland;3
1;201611;Standort2;direkt;IN;Indien;1
2;201610;Standort2;indirekt;DE;Deutschland;3
4;201610;Standort2;indirekt;DE;Deutschland;3
6;201610;Standort2;indirekt;DE;Deutschland;3
5;201611;Standort2;direkt;IN;Indien;3
2;201611;Standort2;direkt;IN;Indien;3
1;201611;Standort2;indirekt;DE;Deutschland;1
1;201610;Standort2;indirekt;DE;Deutschland;3
1;201610;Standort2;indirekt;DE;Deutschland;3
14;201611;Standort2;indirekt;DE;Deutschland;5
2;201612;Standort2;indirekt;DE;Deutschland;3
3;201610;Standort2;indirekt;DE;Deutschland;3
1;201611;Standort2;indirekt;DE;Deutschland;3
3;201610;Standort2;indirekt;DE;Deutschland;3
4;201610;Standort2;indirekt;DE;Deutschland;3
5;201610;Standort2;indirekt;DE;Deutschland;3
5;201610;Standort2;indirekt;DE;Deutschland;3
1;201610;Standort2;indirekt;DE;Deutschland;5
4;201611;Standort2;direkt;IN;Indien;1
10;201612;Standort2;direkt;IN;Indien;2
4;201611;Standort2;indirekt;DE;Deutschland;3
1;201610;Standort2;direkt;IN;Indien;1
1;201610;Standort2;direkt;IN;Indien;3
4;201610;Standort2;indirekt;DE;Deutschland;3
2;201610;Standort2;indirekt;DE;Deutschland;3
2;201610;Standort2;indirekt;DE;Deutschland;3
100;201701;Standort2;direkt;IN;Indien;1
2;201610;Standort2;indirekt;DE;Deutschland;3
1;201611;Standort2;indirekt;DE;Deutschland;3
2;201611;Standort2;indirekt;DE;Deutschland;3
13;201611;Standort2;indirekt;DE;Deutschland;3
5;201611;Standort2;indirekt;DE;Deutschland;1
5;201612;Standort2;direkt;IN;Indien;1
1;201611;Standort2;direkt;IN;Indien;3
3;201611;Standort2;direkt;IN;Indien;3
5;201611;Standort2;direkt;IN;Indien;3
2;201611;Standort2;indirekt;DE;Deutschland;3
4;201611;Standort2;indirekt;DE;Deutschland;3
4;201611;Standort2;direkt;IN;Indien;3
27;201611;Standort2;direkt;IN;Indien;1
1;201611;Standort2;indirekt;DE;Deutschland;3
6;201611;Standort2;indirekt;DE;Deutschland;3
8;201611;Standort2;indirekt;DE;Deutschland;3
1;201611;Standort2;indirekt;DE;Deutschland;1
4;201611;Standort2;direkt;IN;Indien;3
10;201611;Standort2;indirekt;DE;Deutschland;3
2;201611;Standort2;direkt;IN;Indien;3
2;201611;Standort2;direkt;IN;Indien;3
1;201611;Standort2;indirekt;DE;Deutschland;3
5;201611;Standort2;indirekt;DE;Deutschland;3
32;201701;Standort2;direkt;IN;Indien;3
18;201612;Standort2;direkt;IN;Indien;3
4;201612;Standort2;direkt;IN;Indien;3
2;201611;Standort2;indirekt;DE;Deutschland;3
9;201611;Standort2;indirekt;DE;Deutschland;3
10;201611;Standort2;indirekt;DE;Deutschland;3
13;201611;Standort2;indirekt;DE;Deutschland;3
2;201611;Standort2;direkt;IN;Indien;3
1;201611;Standort2;indirekt;DE;Deutschland;1
1;201611;Standort2;indirekt;DE;Deutschland;3
15;201611;Standort2;indirekt;DE;Deutschland;3
1;201611;Standort2;direkt;IN;Indien;3
7;201612;Standort2;direkt;IN;Indien;3
1;201611;Standort2;indirekt;DE;Deutschland;3
13;201612;Standort2;direkt;IN;Indien;3
13;201611;Standort2;direkt;IN;Indien;3
16;201611;Standort2;indirekt;DE;Deutschland;3
18;201611;Standort2;indirekt;DE;Deutschland;3
6;201611;Standort2;indirekt;DE;Deutschland;3
9;201611;Standort2;direkt;IN;Indien;3
1;201611;Standort2;direkt;IN;Indien;3
8;201611;Standort2;direkt;IN;Indien;3
2;201611;Standort2;indirekt;DE;Deutschland;3
2;201612;Standort2;direkt;IN;Indien;3
3;201611;Standort2;indirekt;DE;Deutschland;3
14;201701;Standort2;indirekt;DE;Deutschland;3
1;201611;Standort2;indirekt;DE;Deutschland;3
1;201611;Standort2;indirekt;DE;Deutschland;3
2;201611;Standort2;indirekt;DE;Deutschland;5
1;201611;Standort2;indirekt;DE;Deutschland;3
3;201612;Standort2;indirekt;DE;Deutschland;3
2;201612;Standort2;indirekt;DE;Deutschland;5
3;201612;Standort2;direkt;IN;Indien;3
15;201612;Standort2;direkt;IN;Indien;3
2;201612;Standort2;direkt;IN;Indien;3
1;201611;Standort2;direkt;IN;Indien;1
1;201611;Standort2;direkt;IN;Indien;2
2;201612;Standort2;indirekt;DE;Deutschland;3
36;201612;Standort2;indirekt;DE;Deutschland;3
8;201612;Standort2;indirekt;DE;Deutschland;3
1;201612;Standort2;direkt;IN;Indien;3
1;201612;Standort2;direkt;IN;Indien;1
1;201701;Standort2;indirekt;DE;Deutschland;3
3;201612;Standort2;indirekt;DE;Deutschland;3
1;201612;Standort2;indirekt;DE;Deutschland;5
4;201612;Standort2;direkt;IN;Indien;1
3;201612;Standort2;direkt;IN;Indien;2
2;201612;Standort2;direkt;IN;Indien;3
4;201612;Standort2;direkt;IN;Indien;3
2;201612;Standort2;direkt;IN;Indien;1
10;201701;Standort2;indirekt;DE;Deutschland;1
6;201612;Standort2;direkt;IN;Indien;3
2;201612;Standort2;direkt;IN;Indien;1
1;201612;Standort2;direkt;IN;Indien;1
1;201612;Standort2;direkt;IN;Indien;1
2;201612;Standort2;direkt;IN;Indien;1
1;201612;Standort2;direkt;IN;Indien;1
1;201612;Standort2;direkt;IN;Indien;1
1;201612;Standort2;direkt;IN;Indien;3
2;201612;Standort2;direkt;IN;Indien;1
1;201701;Standort2;indirekt;DE;Deutschland;3
1;201701;Standort2;indirekt;DE;Deutschland;3
1;201702;Standort2;indirekt;DE;Deutschland;3
2;201612;Standort2;direkt;IN;Indien;3
2;201612;Standort2;direkt;IN;Indien;3
2;201612;Standort2;direkt;IN;Indien;3
2;201612;Standort2;direkt;IN;Indien;3
1;201612;Standort2;indirekt;DE;Deutschland;3
1;201612;Standort2;indirekt;DE;Deutschland;3
6;201701;Standort2;direkt;IN;Indien;1
1;201612;Standort2;direkt;IN;Indien;3
13;201612;Standort2;direkt;IN;Indien;3
1;201701;Standort2;indirekt;DE;Deutschland;1
3;201612;Standort2;indirekt;DE;Deutschland;3
1;201612;Standort2;indirekt;DE;Deutschland;3
3;201612;Standort2;direkt;IN;Indien;3
1;201612;Standort2;direkt;IN;Indien;3
2;201612;Standort2;direkt;IN;Indien;1
3;201612;Standort2;direkt;IN;Indien;1
2;201612;Standort2;direkt;IN;Indien;1
7;201612;Standort2;direkt;IN;Indien;1
1;201612;Standort2;indirekt;DE;Deutschland;3
1;201612;Standort2;indirekt;DE;Deutschland;5
1;201612;Standort2;indirekt;DE;Deutschland;5
123;201612;Standort2;indirekt;DE;Deutschland;3
2;201612;Standort2;indirekt;DE;Deutschland;3
10;201612;Standort2;indirekt;DE;Deutschland;3
1;201612;Standort2;indirekt;DE;Deutschland;3
1;201612;Standort2;indirekt;DE;Deutschland;3
4;201612;Standort2;direkt;IN;Indien;1
6;201701;Standort2;indirekt;DE;Deutschland;3
1;201612;Standort2;indirekt;DE;Deutschland;3
2;201612;Standort2;indirekt;DE;Deutschland;3
2;201612;Standort2;indirekt;DE;Deutschland;3
1;201612;Standort2;indirekt;DE;Deutschland;3
1;201612;Standort2;indirekt;DE;Deutschland;3
6;201612;Standort2;indirekt;DE;Deutschland;3
2;201612;Standort2;indirekt;DE;Deutschland;5
2;201612;Standort2;indirekt;DE;Deutschland;5
2;201612;Standort2;indirekt;DE;Deutschland;1
1;201701;Standort2;indirekt;DE;Deutschland;3
100;201612;Standort2;indirekt;DE;Deutschland;1
5;201701;Standort2;indirekt;DE;Deutschland;3
6;201612;Standort2;indirekt;DE;Deutschland;1
4;201612;Standort2;indirekt;DE;Deutschland;1
1;201612;Standort2;indirekt;DE;Deutschland;3
5;201701;Standort2;direkt;IN;Indien;3
2;201612;Standort2;direkt;IN;Indien;3
16;201612;Standort2;direkt;IN;Indien;2
2;201612;Standort2;direkt;IN;Indien;1
6;201612;Standort2;indirekt;DE;Deutschland;3
1;201612;Standort2;direkt;IN;Indien;3
3;201612;Standort2;direkt;IN;Indien;3
1;201612;Standort2;direkt;IN;Indien;3
3;201701;Standort2;indirekt;DE;Deutschland;3
6;201612;Standort2;direkt;IN;Indien;1
4;201612;Standort2;direkt;IN;Indien;1
2;201612;Standort2;direkt;IN;Indien;1
1;201612;Standort2;indirekt;DE;Deutschland;3
1;201612;Standort2;direkt;IN;Indien;3
6;201701;Standort2;indirekt;DE;Deutschland;1
1;201701;Standort2;indirekt;DE;Deutschland;3
1;201612;Standort2;direkt;IN;Indien;1
2;201701;Standort2;indirekt;DE;Deutschland;3
2;201701;Standort2;indirekt;DE;Deutschland;5
4;201612;Standort2;indirekt;DE;Deutschland;3
1;201612;Standort2;indirekt;DE;Deutschland;3
4;201701;Standort2;direkt;IN;Indien;3
2;201702;Standort2;direkt;IN;Indien;3
3;201702;Standort2;direkt;IN;Indien;3
9;201701;Standort2;indirekt;DE;Deutschland;3
2;201701;Standort2;direkt;IN;Indien;3
1;201701;Standort2;indirekt;DE;Deutschland;1
3;201701;Standort2;indirekt;DE;Deutschland;1
13;201701;Standort2;indirekt;DE;Deutschland;3
6;201612;Standort2;direkt;IN;Indien;1
4;201612;Standort2;direkt;IN;Indien;1
3;201701;Standort2;direkt;IN;Indien;3
42;201702;Standort2;direkt;IN;Indien;1
22;201701;Standort2;direkt;IN;Indien;3
2;201701;Standort2;direkt;IN;Indien;3
82;201701;Standort2;direkt;IN;Indien;3
33;201701;Standort2;direkt;IN;Indien;1
24;201701;Standort2;direkt;IN;Indien;1
1;201612;Standort2;direkt;IN;Indien;1
5;201701;Standort2;direkt;IN;Indien;3
6;201701;Standort2;direkt;IN;Indien;3
7;201701;Standort2;direkt;IN;Indien;3
2;201701;Standort2;indirekt;DE;Deutschland;3
1;201701;Standort2;direkt;IN;Indien;3
2;201701;Standort2;direkt;IN;Indien;3
5;201701;Standort2;direkt;IN;Indien;3
1;201701;Standort2;indirekt;DE;Deutschland;3
8;201701;Standort2;direkt;IN;Indien;3
4;201701;Standort2;direkt;IN;Indien;1
2;201701;Standort2;direkt;IN;Indien;3
1;201701;Standort2;indirekt;DE;Deutschland;3
1;201701;Standort2;indirekt;DE;Deutschland;3
1;201702;Standort2;direkt;IN;Indien;1
16;201701;Standort2;indirekt;DE;Deutschland;3
2;201701;Standort2;indirekt;DE;Deutschland;3
1;201701;Standort2;indirekt;DE;Deutschland;5
1;201701;Standort2;indirekt;DE;Deutschland;5
1;201701;Standort2;indirekt;DE;Deutschland;3
1;201701;Standort2;indirekt;DE;Deutschland;1
4;201701;Standort2;direkt;IN;Indien;3
2;201701;Standort2;indirekt;DE;Deutschland;5
8;201702;Standort2;indirekt;DE;Deutschland;1
20;201701;Standort2;indirekt;DE;Deutschland;3
35;201701;Standort2;indirekt;DE;Deutschland;3
1;201701;Standort2;indirekt;DE;Deutschland;3
4;201702;Standort2;direkt;IN;Indien;1
1;201701;Standort2;direkt;IN;Indien;2
1;201701;Standort2;direkt;IN;Indien;2
3;201612;Standort2;indirekt;DE;Deutschland;3
1;201803;Standort2;direkt;IN;Indien;3
5;201706;Standort2;direkt;IN;Indien;3
2;201704;Standort2;direkt;IN;Indien;3
10;201703;Standort2;direkt;IN;Indien;3
8;201703;Standort2;direkt;IN;Indien;3
6;201701;Standort2;direkt;IN;Indien;3
1;201701;Standort2;indirekt;DE;Deutschland;1
1;201612;Standort2;direkt;IN;Indien;1
8;201702;Standort2;direkt;IN;Indien;1
3;201702;Standort2;indirekt;DE;Deutschland;3
200;201702;Standort2;indirekt;DE;Deutschland;1
1;201701;Standort2;indirekt;DE;Deutschland;3
6;201701;Standort2;indirekt;DE;Deutschland;3
48;201702;Standort2;direkt;IN;Indien;1
36;201702;Standort2;direkt;IN;Indien;1
25;201702;Standort2;direkt;IN;Indien;1
7;201701;Standort2;direkt;IN;Indien;1
4;201701;Standort2;direkt;IN;Indien;1
2;201702;Standort2;direkt;IN;Indien;1
1;201702;Standort2;direkt;IN;Indien;1
4;201701;Standort2;direkt;IN;Indien;1
1;201701;Standort2;direkt;IN;Indien;1
1;201702;Standort2;direkt;IN;Indien;3
5;201701;Standort2;indirekt;DE;Deutschland;3
2;201701;Standort2;indirekt;DE;Deutschland;3
1;201702;Standort2;direkt;IN;Indien;3
3;201702;Standort2;direkt;IN;Indien;1
4;201702;Standort2;direkt;IN;Indien;1
3;201702;Standort2;direkt;IN;Indien;1
2;201702;Standort2;direkt;IN;Indien;3
2;201701;Standort2;direkt;IN;Indien;3
1;201701;Standort2;direkt;IN;Indien;3
21;201702;Standort2;direkt;IN;Indien;3
3;201701;Standort2;indirekt;DE;Deutschland;3
3;201702;Standort2;direkt;IN;Indien;1
26;201702;Standort2;indirekt;DE;Deutschland;3
7;201702;Standort2;direkt;IN;Indien;1
4;201702;Standort2;indirekt;DE;Deutschland;3
1;201702;Standort2;direkt;IN;Indien;3
30;201702;Standort2;direkt;IN;Indien;1
3;201701;Standort2;indirekt;DE;Deutschland;3
2;201701;Standort2;indirekt;DE;Deutschland;3
3;201702;Standort2;direkt;IN;Indien;1
1;201701;Standort2;direkt;IN;Indien;1
3;201702;Standort2;indirekt;DE;Deutschland;1
1;201702;Standort2;direkt;IN;Indien;1
9;201703;Standort2;direkt;IN;Indien;1
2;201702;Standort2;direkt;IN;Indien;3
2;201701;Standort2;indirekt;DE;Deutschland;1
6;201701;Standort2;indirekt;DE;Deutschland;3
1;201701;Standort2;indirekt;DE;Deutschland;3
15;201701;Standort2;indirekt;DE;Deutschland;3
2;201701;Standort2;direkt;IN;Indien;3
2;201702;Standort2;direkt;IN;Indien;1
1;201702;Standort2;direkt;IN;Indien;3
3;201702;Standort2;direkt;IN;Indien;1
6;201702;Standort2;direkt;IN;Indien;3
3;201702;Standort2;direkt;IN;Indien;1
2;201702;Standort2;direkt;IN;Indien;1
112;201703;Standort2;direkt;IN;Indien;1
112;201702;Standort2;direkt;IN;Indien;1
8;201701;Standort2;direkt;IN;Indien;1
6;201702;Standort2;indirekt;DE;Deutschland;3
1;201701;Standort2;direkt;IN;Indien;3
1;201701;Standort2;direkt;IN;Indien;5
2;201702;Standort2;direkt;IN;Indien;1
35;201702;Standort2;direkt;IN;Indien;3
1;201702;Standort2;direkt;IN;Indien;3
2;201702;Standort2;direkt;IN;Indien;1
9;201702;Standort2;direkt;IN;Indien;1
1;201702;Standort2;direkt;IN;Indien;1
2;201702;Standort2;direkt;IN;Indien;3
2;201702;Standort2;direkt;IN;Indien;3
2;201702;Standort2;direkt;IN;Indien;3
10;201702;Standort2;direkt;IN;Indien;1
1;201702;Standort2;direkt;IN;Indien;1
72;201702;Standort2;direkt;IN;Indien;3
10;201701;Standort2;direkt;IN;Indien;1
13;201701;Standort2;indirekt;DE;Deutschland;3
1;201702;Standort2;direkt;IN;Indien;3
2;201702;Standort2;direkt;IN;Indien;3
7;201701;Standort2;indirekt;DE;Deutschland;3
1;201702;Standort2;indirekt;DE;Deutschland;3
4;201701;Standort2;indirekt;DE;Deutschland;3
2;201702;Standort2;indirekt;DE;Deutschland;3
1;201701;Standort2;indirekt;DE;Deutschland;3
1;201702;Standort2;indirekt;DE;Deutschland;3
3;201702;Standort2;indirekt;DE;Deutschland;1
30;201702;Standort2;direkt;IN;Indien;1
30;201702;Standort2;direkt;IN;Indien;1
10;201702;Standort2;indirekt;DE;Deutschland;3
11;201702;Standort2;indirekt;DE;Deutschland;3
1;201702;Standort2;indirekt;DE;Deutschland;3
4;201702;Standort2;indirekt;DE;Deutschland;3
2;201701;Standort2;indirekt;DE;Deutschland;1
1;201702;Standort2;indirekt;DE;Deutschland;2
1;201702;Standort2;indirekt;DE;Deutschland;7
1;201702;Standort2;indirekt;DE;Deutschland;1
6;201702;Standort2;indirekt;DE;Deutschland;3
3;201702;Standort2;direkt;IN;Indien;1
2;201702;Standort2;direkt;IN;Indien;1
10;201702;Standort2;indirekt;DE;Deutschland;3
2;201703;Standort2;indirekt;DE;Deutschland;3
3;201702;Standort2;indirekt;DE;Deutschland;1
6;201702;Standort2;direkt;IN;Indien;3
3;201702;Standort2;direkt;IN;Indien;1
4;201702;Standort2;direkt;IN;Indien;1
4;201702;Standort2;direkt;IN;Indien;1
2;201702;Standort2;indirekt;DE;Deutschland;3
1;201702;Standort2;indirekt;DE;Deutschland;3
1;201702;Standort2;indirekt;DE;Deutschland;3
1;201702;Standort2;indirekt;DE;Deutschland;5
1;201701;Standort2;direkt;IN;Indien;3
2;201702;Standort2;direkt;IN;Indien;3
1;201703;Standort2;indirekt;DE;Deutschland;2
1;201702;Standort2;direkt;IN;Indien;1
7;201702;Standort2;direkt;IN;Indien;1
9;201702;Standort2;indirekt;DE;Deutschland;5
4;201702;Standort2;indirekt;DE;Deutschland;3
8;201702;Standort2;direkt;IN;Indien;1
1;201702;Standort2;direkt;IN;Indien;3
1;201702;Standort2;direkt;IN;Indien;3
4;201702;Standort2;direkt;IN;Indien;3
4;201702;Standort2;direkt;IN;Indien;3
1;201702;Standort2;direkt;IN;Indien;1
3;201702;Standort2;direkt;IN;Indien;2
20;201703;Standort2;direkt;IN;Indien;1
1;201702;Standort2;indirekt;DE;Deutschland;1
1;201702;Standort2;indirekt;DE;Deutschland;3
8;201702;Standort2;direkt;IN;Indien;2
2;201702;Standort2;indirekt;DE;Deutschland;3
2;201702;Standort2;indirekt;DE;Deutschland;3
4;201703;Standort2;direkt;IN;Indien;1
2;201703;Standort2;indirekt;DE;Deutschland;1
1;201702;Standort2;indirekt;DE;Deutschland;1
1;201702;Standort2;indirekt;DE;Deutschland;3
1;201702;Standort2;indirekt;DE;Deutschland;5
1;201703;Standort2;indirekt;DE;Deutschland;3
1;201703;Standort2;indirekt;DE;Deutschland;1
1;201703;Standort2;indirekt;DE;Deutschland;3
10;201703;Standort2;direkt;IN;Indien;2
107;201703;Standort2;direkt;IN;Indien;3
100;201703;Standort2;direkt;IN;Indien;3
16;201703;Standort2;direkt;IN;Indien;3
1;201702;Standort2;indirekt;DE;Deutschland;3
2;201702;Standort2;indirekt;DE;Deutschland;3
4;201703;Standort2;indirekt;DE;Deutschland;3
1;201702;Standort2;indirekt;DE;Deutschland;3
2;201703;Standort2;direkt;IN;Indien;1
5;201703;Standort2;direkt;IN;Indien;1
1;201702;Standort2;direkt;IN;Indien;3
1;201702;Standort2;direkt;IN;Indien;3
1;201702;Standort2;direkt;IN;Indien;3
2;201702;Standort2;direkt;IN;Indien;3
1;201702;Standort2;direkt;IN;Indien;5
5;201702;Standort2;direkt;IN;Indien;1
4;201703;Standort2;direkt;IN;Indien;3
4;201703;Standort2;direkt;IN;Indien;3
4;201703;Standort2;direkt;IN;Indien;3
2;201703;Standort2;direkt;IN;Indien;3
1;201703;Standort2;direkt;IN;Indien;1
1;201703;Standort2;direkt;IN;Indien;1
1;201702;Standort2;indirekt;DE;Deutschland;7
1;201702;Standort2;indirekt;DE;Deutschland;7
2;201702;Standort2;indirekt;DE;Deutschland;3
5;201704;Standort2;direkt;IN;Indien;1
2;201704;Standort2;direkt;IN;Indien;1
2;201703;Standort2;direkt;IN;Indien;1
7;201703;Standort2;direkt;IN;Indien;1
5;201703;Standort2;direkt;IN;Indien;1
6;201702;Standort2;indirekt;DE;Deutschland;3
6;201703;Standort2;indirekt;DE;Deutschland;3
34;201703;Standort2;direkt;IN;Indien;1
5;201702;Standort2;indirekt;DE;Deutschland;3
5;201702;Standort2;indirekt;DE;Deutschland;3
